,imdb_id,title,year,bechdel
5032,tt0120728,The Last Days of Disco,1998,PASS
5033,tt0156729,Last Night,1998,FAIL
5034,tt0122151,Lethal Weapon 4,1998,FAIL
5035,tt0197626,Lick the Star,1998,PASS
5036,tt0120131,The Lion King 2: Simba's Pride,1998,PASS
5037,tt0147004,Little Voice,1998,PASS
5038,tt0120735,"Lock, Stock and Two Smoking Barrels",1998,FAIL
5039,tt0120738,Lost in Space,1998,PASS
5040,tt0168972,Love & Pop,1998,PASS
5041,tt0123987,Madeline,1998,PASS
5042,tt0120744,The Man in the Iron Mask,1998,FAIL
5043,tt0120746,The Mask of Zorro,1998,FAIL
5044,tt0119643,Meet Joe Black,1998,FAIL
5045,tt0120749,Mercury Rising,1998,FAIL
5046,tt0120756,Moby Dick,1998,FAIL
5047,tt0120762,Mulan,1998,PASS
5048,tt0151691,My Name Is Joe,1998,PASS
5049,tt0120768,The Negotiator,1998,FAIL
5050,tt0120777,The Opposite of Sex,1998,PASS
5051,tt0120780,Out of Sight,1998,FAIL
5052,tt0120783,The Parent Trap,1998,PASS
5053,tt0129290,Patch Adams,1998,PASS
5054,tt0126604,Pecker,1998,PASS
5055,tt0156887,Perfect Blue,1998,PASS
5056,tt0119891,Phantoms,1998,PASS
5057,tt0138704,Pi,1998,FAIL
5058,tt0120789,Pleasantville,1998,PASS
5059,tt0120791,Practical Magic,1998,PASS
5060,tt0119942,Primary Colors,1998,PASS
5061,tt0120794,The Prince of Egypt,1998,PASS
5062,tt0120108,The Proposition,1998,FAIL
5063,tt0120800,Quest for Camelot,1998,PASS
5064,tt0134928,Rasen,1998,FAIL
5065,tt0120802,The Red Violin,1998,PASS
5066,tt0178868,Ring (Ringu),1998,PASS
5067,tt0122690,Ronin,1998,FAIL
5068,tt0128442,Rounders,1998,FAIL
5069,tt0134067,The Rugrats Movie,1998,PASS
5070,tt0130827,Run Lola Run,1998,FAIL
5071,tt0120812,Rush Hour,1998,PASS
5072,tt0128445,Rushmore,1998,PASS
5073,tt0120813,Safe Men,1998,FAIL
5074,tt0120815,Saving Private Ryan,1998,FAIL
5075,tt0166792,Scooby-Doo on Zombie Island,1998,PASS
5076,tt0171725,The Secret of NIMH 2: Timmy to the Rescue,1998,FAIL
5077,tt0138097,Shakespeare in Love,1998,PASS
5078,tt0150662,Show Me Love,1998,PASS
5079,tt0120828,Six Days Seven Nights,1998,FAIL
5080,tt0133189,SLC Punk!,1998,FAIL
5081,tt0120148,Sliding Doors,1998,PASS
5082,tt0120831,Slums of Beverly Hills,1998,PASS
5083,tt0122718,Small Soldiers,1998,FAIL
5084,tt0120321,Smoke Signals,1998,PASS
5085,tt0120832,Snake Eyes,1998,FAIL
5086,tt0120841,Species II,1998,PASS
5087,tt0120184,Sphere,1998,FAIL
5088,tt0120844,Star Trek: Insurrection,1998,PASS
5089,tt0120686,Stepmom,1998,PASS
5090,tt0165499,The Storm Riders,1998,FAIL
5091,tt0120692,Strike!,1998,PASS
5092,tt0120274,Tango,1998,FAIL
5093,tt0129387,There's Something About Mary,1998,PASS
5094,tt0120863,The Thin Red Line,1998,FAIL
5095,tt0124901,Thursday,1998,FAIL
5096,tt0140627,Tomorrow Night,1998,FAIL
5097,tt0158011,Trance (The Eternal),1998,PASS
5098,tt0120382,The Truman Show,1998,FAIL
5099,tt0146336,Urban Legend,1998,PASS
5100,tt0120877,Vampires (John Carpenter's),1998,FAIL
5101,tt0120879,Velvet Goldmine,1998,FAIL
5102,tt0142964,Vildspor,1998,FAIL
5103,tt0165078,Wandâfuru raifu,1998,PASS
5104,tt0120484,The Waterboy,1998,FAIL
5105,tt0120888,The Wedding Singer,1998,PASS
5106,tt0120890,Wild Things,1998,PASS
5107,tt0120902,The X Files,1998,PASS
5108,tt0241073,Yeogo goedam,1998,PASS
5109,tt0128853,You've Got Mail,1998,PASS
5110,tt0119517,Your Friends and Neighbors,1998,PASS
5111,tt0119535,A Life Less Ordinary,1997,FAIL
5112,tt0120133,A Simple Wish,1997,PASS
5113,tt0115462,Actrius,1997,PASS
5114,tt0118570,Air Bud,1997,FAIL
5115,tt0118571,Air Force One,1997,FAIL
5116,tt0118583,Alien: Resurrection,1997,PASS
5117,tt0118604,An American Werewolf in Paris,1997,FAIL
5118,tt0118617,Anastasia,1997,PASS
5119,tt0119822,As Good as It Gets,1997,PASS
5120,tt0118655,Austin Powers: International Man of Mystery,1997,FAIL
5121,tt0117056,Ayneh,1997,PASS
5122,tt0117056,Ayneh,1997,PASS
5123,tt0118688,Batman & Robin,1997,FAIL
5124,tt0118749,Boogie Nights,1997,PASS
5125,tt0118818,Career Girls,1997,FAIL
5126,tt0118819,Carne trémula [Live Flesh],1997,FAIL
5127,tt0118826,The Castle,1997,PASS
5128,tt0118829,Cats Don't Dance,1997,PASS
5129,tt0118842,Chasing Amy,1997,PASS
5130,tt0118845,Chun gwong cha sit (Happy Together),1997,FAIL
5131,tt0128996,Cinderella,1997,PASS
5132,tt0118866,Clockwatchers,1997,PASS
5133,tt0124317,Clover,1997,PASS
5134,tt0118880,Con Air,1997,FAIL
5135,tt0118883,Conspiracy Theory,1997,FAIL
5136,tt0118884,Contact,1997,PASS
5137,tt0123755,Cube,1997,PASS
5138,tt0123948,Cure,1997,FAIL
5139,tt0118928,Dante's Peak,1997,PASS
5140,tt0118971,The Devil's Advocate,1997,PASS
5141,tt0119008,Donnie Brasco,1997,FAIL
5142,tt0119080,Eve's Bayou,1997,PASS
5143,tt0119081,Event Horizon,1997,PASS
5144,tt0119094,Face/Off,1997,FAIL
5145,tt0119114,Fever Pitch,1997,PASS
5146,tt0119115,Fierce Creatures,1997,FAIL
5147,tt0119116,The Fifth Element,1997,FAIL
5148,tt0119250,Fireworks,1997,FAIL
5149,tt0119137,Flubber,1997,FAIL
5150,tt0119142,For Richer or Poorer,1997,PASS
5151,tt0119152,Free Willy 3: The Rescue,1997,FAIL
5152,tt0119164,The Full Monty,1997,FAIL
5153,tt0119167,Funny Games,1997,PASS
5154,tt0119173,G.I. Jane,1997,PASS
5155,tt0119174,The Game,1997,FAIL
5156,tt0119177,Gattaca,1997,FAIL
5157,tt0119190,George of the Jungle,1997,PASS
5158,tt0119215,Good Burger,1997,FAIL
5159,tt0119217,Good Will Hunting,1997,FAIL
5160,tt0119229,Grosse Pointe Blank,1997,PASS
5161,tt0122648,Hardboiled Egg,1997,FAIL
5162,tt0119282,Hercules,1997,PASS
5163,tt0119324,The House of Yes,1997,PASS
5164,tt0119345,I Know What You Did Last Summer,1997,PASS
5165,tt0125209,I Think I Do,1997,PASS
5166,tt0119361,In the Company of Men,1997,FAIL
5167,tt0119369,The Inheritance,1997,PASS
5168,tt0119396,Jackie Brown,1997,PASS
5169,tt0119432,Jungle 2 Jungle,1997,FAIL
5170,tt0119468,Kiss the Girls,1997,FAIL
5171,tt0119472,Knockin' on Heaven's Door,1997,FAIL
5172,tt0119488,L.A. Confidential,1997,FAIL
5173,tt0178844,La principessa e il povero,1997,PASS
5174,tt0118799,La vita è bella,1997,FAIL
5175,tt0118550,Le Acrobate,1997,PASS
5176,tt0119528,Liar Liar,1997,FAIL
5177,tt0116922,Lost Highway,1997,FAIL
5178,tt0119567,The Lost World: Jurassic Park,1997,PASS
5179,tt0119654,Men in Black,1997,FAIL
5180,tt0119698,Mononoke-hime,1997,PASS
5181,tt0119707,Mortal Kombat: Annihilation,1997,PASS
5182,tt0119723,Mrs Dalloway,1997,PASS
5183,tt0119731,Murder at 1600,1997,FAIL
5184,tt0119738,My Best Friend's Wedding,1997,FAIL
5185,tt0119590,My Life in Pink ( Ma Vie En Rose ),1997,PASS
5186,tt0169858,Neon Genesis Evangelion: The End of Evangelion,1997,PASS
5187,tt0119784,The Night Flier,1997,PASS
5188,tt0118414,The Odyssey,1997,FAIL
5189,tt0125659,Open Your Eyes,1997,FAIL
5190,tt0124819,Orgazmo,1997,FAIL
5191,tt0119859,Paradise Road,1997,PASS
5192,tt0119874,The Peacemaker,1997,PASS
5193,tt0119896,Picture Perfect,1997,PASS
5194,tt0119918,Pooh's Grand Adventure: The Search for Christopher Robin,1997,FAIL
5195,tt0119925,The Postman,1997,FAIL
5196,tt0120032,Romy and Michelle's High School Reunion,1997,PASS
5197,tt0120082,Scream 2,1997,PASS
5198,tt0120094,Selena,1997,PASS
5199,tt0120102,Seven Years in Tibet,1997,FAIL
5200,tt0120152,Smilla's Sense of Snow,1997,PASS
5201,tt0119227,Snow White: A Tale of Terror,1997,PASS
5202,tt0120169,Soul Food,1997,PASS
5203,tt0120177,Spawn,1997,PASS
5204,tt0120185,Spice World,1997,PASS
5205,tt0120201,Starship Troopers,1997,PASS
5206,tt0127302,The Sticky Fingers of Time,1997,PASS
5207,tt0120265,Taste of Cherry,1997,FAIL
5208,tt0120338,Titanic,1997,PASS
5209,tt0131620,Tower of Terror,1997,PASS
5210,tt0120389,Turbo: A Power Rangers Movie,1997,PASS
5211,tt0120434,Vegas Vacation,1997,PASS
5212,tt0120461,Volcano,1997,PASS
5213,tt0120493,The Well,1997,PASS
5214,tt0120512,Wild America,1997,FAIL
5215,tt0120514,Wilde,1997,PASS
5216,tt0120521,The Winter Guest,1997,PASS
5217,tt0120536,The Wrong Guy,1997,FAIL
5218,tt0115433,101 Dalmatians,1996,PASS
5219,tt0115485,"A Jin de gushi / Ah Kam, the Stunt woman",1996,FAIL
5220,tt0115580,The Associate,1996,PASS
5221,tt0115591,August,1996,PASS
5222,tt0115632,Basquiat,1996,FAIL
5223,tt0115639,Beautiful Girls,1996,PASS
5224,tt0115640,Beautiful Thing,1996,PASS
5225,tt0115641,Beavis and Butt-Head Do America,1996,FAIL
5226,tt0116692,Beyond Silence (Jenseits der Stille),1996,PASS
5227,tt0115678,Big Night,1996,PASS
5228,tt0115685,The Birdcage,1996,FAIL
5229,tt0115736,Bound,1996,PASS
5230,tt0115744,Brassed Off,1996,PASS
5231,tt0115759,Broken Arrow,1996,FAIL
5232,tt0115798,The Cable Guy,1996,FAIL
5233,tt0115857,Chain Reaction,1996,FAIL
5234,tt0115133,Charlot og Charlotte,1996,PASS
5235,tt0377683,Connie Gomper & the Pack,1996,FAIL
5236,tt0115963,The Craft,1996,PASS
5237,tt0115964,Crash,1996,PASS
5238,tt0115988,The Crucible,1996,PASS
5239,tt0115994,Curdled,1996,PASS
5240,tt0116041,The Daytrippers,1996,PASS
5241,tt0116130,Down Periscope,1996,FAIL
5242,tt0116136,DragonHeart,1996,FAIL
5243,tt0116191,Emma,1996,PASS
5244,tt0116209,The English Patient,1996,PASS
5245,tt0116212,Entertaining Angels: The Dorothy Day Story,1996,PASS
5246,tt0116213,Eraser,1996,PASS
5247,tt0116225,Escape from L.A.,1996,FAIL
5248,tt0116250,Evita,1996,PASS
5249,tt0116260,Eye for an Eye,1996,PASS
5250,tt0116277,The Fan,1996,FAIL
5251,tt0116282,Fargo,1996,FAIL
5252,tt0116287,Fear,1996,PASS
5253,tt0116293,Female Perversions,1996,PASS
5254,tt0116308,Fire,1996,PASS
5255,tt0116313,The First Wives Club,1996,PASS
5256,tt0116329,Fly Away Home,1996,PASS
5257,tt0116353,Foxfire,1996,PASS
5258,tt0116361,Freeway,1996,PASS
5259,tt0116365,The Frighteners,1996,PASS
5260,tt0116367,From Dusk Till Dawn,1996,FAIL
5261,tt0116378,The Funeral,1996,PASS
5262,tt0116418,Girls Town,1996,PASS
5263,tt0116421,The Glimmer Man,1996,FAIL
5264,tt0116426,The God of Cookery,1996,FAIL
5265,tt0116442,Grace of my heart,1996,PASS
5266,tt0116477,Hamlet,1996,FAIL
5267,tt0119256,Hard Eight,1996,FAIL
5268,tt0116493,Harriet the Spy,1996,PASS
5269,tt0116514,Hellraiser: Bloodline,1996,FAIL
5270,tt0116552,Homeward Bound II: Lost in San Francisco,1996,FAIL
5271,tt0116583,The Hunchback of Notre Dame,1996,FAIL
5272,tt0116594,I Shot Andy Warhol,1996,PASS
5273,tt0116629,Independence Day,1996,PASS
5274,tt0116650,Irma Vep,1996,PASS
5275,tt0116669,Jack,1996,FAIL
5276,tt0116683,James and the Giant Peach,1996,PASS
5277,tt0116684,Jane Eyre,1996,PASS
5278,tt0116695,Jerry Maguire,1996,FAIL
5279,tt0116705,Jingle All the Way,1996,FAIL
5280,tt0116767,Kids Return,1996,PASS
5281,tt0116778,Kingpin,1996,FAIL
5282,tt0115650,La belle verte,1996,PASS
5283,tt0116830,Last Man Standing,1996,FAIL
5284,tt0113649,Libertarias,1996,PASS
5285,tt0116905,Lone Star,1996,FAIL
5286,tt0116908,The Long Kiss Goodnight,1996,PASS
5287,tt0116931,Love and Other Catastrophes,1996,PASS
5288,tt0116985,Manny & Lo,1996,PASS
5289,tt0116996,Mars Attacks!,1996,PASS
5290,tt0116999,Marvin's Room,1996,PASS
5291,tt0117008,Matilda,1996,PASS
5292,tt0117038,Michael,1996,PASS
5293,tt0117057,The Mirror Has Two Faces,1996,PASS
5294,tt0117060,Mission: Impossible,1996,FAIL
5295,tt0117093,Mother Night,1996,FAIL
5296,tt0117102,Mr. Wrong,1996,PASS
5297,tt0117110,Muppet Treasure Island,1996,FAIL
5298,tt0117128,Mystery Science Theater 3000: The Movie,1996,FAIL
5299,tt0114151,Poison Ivy II,1996,PASS
5300,tt0117372,The Preacher's Wife,1996,PASS
5301,tt0117381,Primal Fear,1996,FAIL
5302,tt0117407,Pusher,1996,FAIL
5303,tt0117420,The Quest,1996,FAIL
5304,tt0117477,Ridicule,1996,FAIL
5305,tt0117500,The Rock,1996,FAIL
5306,tt0117509,Romeo + Juliet,1996,PASS
5307,tt0117534,Sabrina the Teenage Witch,1996,PASS
5308,tt0117571,Scream,1996,PASS
5309,tt0117589,Secrets & Lies,1996,PASS
5310,tt0117603,Set It Off,1996,PASS
5311,tt0117665,Sleepers,1996,FAIL
5312,tt0237765,Sonic the Hedgehog: The Movie,1996,FAIL
5313,tt0117705,Space Jam,1996,FAIL
5314,tt0117718,The Spitfire Grill,1996,PASS
5315,tt0117723,Spy Hard,1996,FAIL
5316,tt0117731,Star Trek: First Contact,1996,PASS
5317,tt0117737,Stealing Beauty,1996,PASS
5318,tt0117765,Striptease,1996,PASS
5319,tt0117797,Swallowtail Butterfly,1996,PASS
5320,tt0117802,Swingers,1996,FAIL
5321,tt0117876,Tenchi Muyô! In Love,1996,PASS
5322,tt0117887,That Thing You Do!,1996,PASS
5323,tt0117968,Three Lives and Only One Death,1996,FAIL
5324,tt0117951,Trainspotting,1996,FAIL
5325,tt0114720,Tremors II: Aftershocks,1996,FAIL
5326,tt0117979,The Truth About Cats & Dogs,1996,PASS
5327,tt0117991,Twelfth Night or What You Will,1996,PASS
5328,tt0117998,Twister,1996,PASS
5329,tt0118015,Un air de famille,1996,PASS
5330,tt0118105,Va' dove ti porta il cuore,1996,PASS
5331,tt0118111,Waiting for Guffman,1996,PASS
5332,tt0118113,Walking and Talking,1996,PASS
5333,tt0313773,Welcome to the Discworld,1996,FAIL
5334,tt0115856,When the Cat's Away,1996,PASS
5335,tt0113198,A Goofy Movie,1995,FAIL
5336,tt0113670,A little princess,1995,PASS
5337,tt0112281,Ace Ventura: When Nature Calls,1995,FAIL
5338,tt0112288,The Addiction,1995,PASS
5339,tt0115491,Aladdin and the King of Thieves,1995,FAIL
5340,tt0112346,The American President,1995,PASS
5341,tt0112379,Antonia's Line,1995,PASS
5342,tt0112384,Apollo 13,1995,PASS
5343,tt0112401,Assassins,1995,FAIL
5344,tt0112431,Babe,1995,PASS
5345,tt0112435,The Baby-Sitters Club,1995,PASS
5346,tt0112453,Balto,1995,FAIL
5347,tt0112462,Batman Forever,1995,FAIL
5348,tt0112471,Before Sunrise,1995,FAIL
5349,tt0112508,Billy Madison,1995,FAIL
5350,tt0112571,Boys on the Side,1995,PASS
5351,tt0112573,Braveheart,1995,FAIL
5352,tt0112579,The Bridges of Madison County,1995,PASS
5353,tt0112604,Butterfly Kiss,1995,PASS
5354,tt0109370,Canadian Bacon,1995,FAIL
5355,tt0112641,Casino,1995,FAIL
5356,tt0112642,Casper,1995,PASS
5357,tt0114689,Catnapped! The Movie,1995,PASS
5358,tt0112651,The Celluloid Closet,1995,PASS
5359,tt0112679,Circle of Friends,1995,PASS
5360,tt0112682,The City of Lost Children,1995,PASS
5361,tt0112697,Clueless,1995,PASS
5362,tt0112701,Cold Comfort Farm,1995,PASS
5363,tt0112715,Congo,1995,FAIL
5364,tt0112722,Copycat,1995,PASS
5365,tt0112792,Dangerous Minds,1995,PASS
5366,tt0112818,Dead Man Walking,1995,PASS
5367,tt0112819,Dead Presidents,1995,PASS
5368,tt0112851,Desperado,1995,FAIL
5369,tt0112857,Devil in a Blue Dress,1995,FAIL
5370,tt0112864,Die Hard: With a Vengeance,1995,FAIL
5371,tt0112870,Dilwale Dulhania Le Jayenge,1995,PASS
5372,tt0109642,Dolores Claiborne,1995,PASS
5373,tt0112896,Dracula: Dead and Loving It,1995,PASS
5374,tt0142243,Dragon Ball Z: Wrath of the Dragon,1995,FAIL
5375,tt0112922,El dia de la bestia,1995,PASS
5376,tt0112950,Empire Records,1995,PASS
5377,tt0112913,Fallen Angels,1995,FAIL
5378,tt0113071,First Knight,1995,FAIL
5379,tt0113101,Four rooms,1995,PASS
5380,tt0113117,French Kiss,1995,FAIL
5381,tt0113118,Friday,1995,FAIL
5382,tt0113188,Gold Diggers: The Secret of Bear Mountain,1995,PASS
5383,tt0113189,GoldenEye,1995,PASS
5384,tt0113221,Grim,1995,PASS
5385,tt0113243,Hackers,1995,FAIL
5386,tt0113277,Heat,1995,FAIL
5387,tt0113305,Higher Learning,1995,PASS
5388,tt0113321,Home for the holidays,1995,PASS
5389,tt0113347,How to Make an American Quilt,1995,PASS
5390,tt0113416,The Incredibly True Adventures of Two Girls in Love,1995,PASS
5391,tt0113492,Judge Dredd,1995,PASS
5392,tt0113497,Jumanji,1995,PASS
5393,tt0113568,Kôkaku kidôtai (Ghost in the Shell),1995,FAIL
5394,tt0113540,Kids,1995,PASS
5395,tt0113083,La flor de mi secreto,1995,PASS
5396,tt0113247,La Haine,1995,FAIL
5397,tt0114671,Land and Freedom,1995,FAIL
5398,tt0112040,The Langoliers,1995,PASS
5399,tt0113725,Maborosi,1995,PASS
5400,tt0113737,Magic in the Water,1995,FAIL
5401,tt0113749,Mallrats,1995,FAIL
5402,tt0113820,Mighty Morphin Power Rangers: The Movie,1995,PASS
5403,tt0113824,Mimi wo sumaseba (Whisper of the Heart),1995,PASS
5404,tt0113855,Mortal Kombat,1995,FAIL
5405,tt0113918,Nadie hablara de nosotras cuando hayamos muerto,1995,PASS
5406,tt0113957,The Net,1995,PASS
5407,tt0113972,Nick of Time,1995,PASS
5408,tt0114011,Now and Then,1995,PASS
5409,tt0114057,Othello,1995,FAIL
5410,tt0114069,Outbreak,1995,PASS
5411,tt0114095,Party Girl,1995,PASS
5412,tt0114108,The Pebble and the Penguin,1995,FAIL
5413,tt0114117,Persuasion,1995,PASS
5414,tt0114148,Pocahontas,1995,PASS
5415,tt0112130,Pride and Prejudice,1995,PASS
5416,tt0114214,The Quick and the Dead,1995,PASS
5417,tt0235133,Ringu Kanzenban,1995,FAIL
5418,tt0113326,Rumble in the Bronx (Hung fan kui),1995,FAIL
5419,tt0114319,Sabrina,1995,PASS
5420,tt0114323,Safe,1995,PASS
5421,tt0112513,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",1995,PASS
5422,tt0114369,Se7en,1995,FAIL
5423,tt0114388,Sense and Sensibility,1995,PASS
5424,tt0114395,Serving in Silence,1995,PASS
5425,tt0114436,Showgirls,1995,PASS
5426,tt0114508,Species,1995,PASS
5427,tt0114558,Strange Days,1995,PASS
5428,tt0114614,Tank Girl,1995,PASS
5429,tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,PASS
5430,tt0114694,Tommy Boy,1995,PASS
5431,tt0114709,Toy Story,1995,FAIL
5432,tt0114746,Twelve Monkeys,1995,FAIL
5433,tt0114787,Underground,1995,FAIL
5434,tt0114814,The Usual Suspects,1995,FAIL
5435,tt0114852,Village of the Damned,1995,PASS
5436,tt0114898,Waterworld,1995,FAIL
5437,tt0114906,Welcome to the Dollhouse,1995,PASS
5438,tt0114916,When Night is Falling,1995,PASS
5439,tt0114924,While You Were Sleeping,1995,PASS
5440,tt0109144,A.P.E.X.,1994,FAIL
5441,tt0109040,Ace Ventura: Pet Detective,1994,FAIL
5442,tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994,PASS
5443,tt0109068,Airheads,1994,FAIL
5444,tt0109093,Amateur,1994,PASS
5445,tt0109127,Angels in the Outfield,1994,FAIL
5446,tt0109198,Bad Girls,1994,PASS
5447,tt0109254,Beverly Hills Cop III,1994,FAIL
5448,tt0109275,Birds 2: Land's End,1994,PASS
5449,tt0109279,Black Beauty,1994,PASS
5450,tt0109306,Blue Sky,1994,PASS
5451,tt0109327,Brainscan,1994,FAIL
5452,tt0109424,Chungking Express,1994,FAIL
5453,tt0109445,Clerks.,1994,FAIL
5454,tt0109446,The Client,1994,PASS
5455,tt0109456,Color of Night,1994,PASS
5456,tt0109484,"Corrina, Corrina",1994,PASS
5457,tt0109504,Crooklyn,1994,PASS
5458,tt0109506,The Crow,1994,PASS
5459,tt0109520,D2: The Mighty Ducks,1994,FAIL
5460,tt0109579,Death and the Maiden,1994,FAIL
5461,tt0109699,Dias contados,1994,PASS
5462,tt0109644,Don't Drink the Water,1994,FAIL
5463,tt0109676,Drop Zone,1994,FAIL
5464,tt0109686,Dumb & Dumber,1994,FAIL
5465,tt0111797,Eat Drink Man Woman,1994,PASS
5466,tt0109707,Ed Wood,1994,PASS
5467,tt0109770,The Fantastic Four,1994,FAIL
5468,tt0109440,Fear City: A Family-Style Comedy,1994,PASS
5469,tt0109791,Felidae,1994,FAIL
5470,tt0109813,The Flintstones,1994,PASS
5471,tt0109830,Forrest Gump,1994,FAIL
5472,tt0109831,Four Weddings and a Funeral,1994,PASS
5473,tt0109849,Fritänkaren,1994,PASS
5474,tt0109277,Gekijô-ban - Bishôjo senshi Sêrâ Mûn S (Sailor Moon S the Movie: Hearts in Ice),1994,PASS
5475,tt0110524,Getting Any?,1994,FAIL
5476,tt0109900,Giorgino,1994,PASS
5477,tt0109913,Go Fish,1994,PASS
5478,tt0110005,Heavenly Creatures,1994,PASS
5479,tt0110008,Heisei tanuki gassen pompoko,1994,FAIL
5480,tt0110074,The Hudsucker Proxy,1994,FAIL
5481,tt0110091,I Like It Like That,1994,PASS
5482,tt0110099,I.Q.,1994,FAIL
5483,tt0113409,In the Mouth of Madness,1994,FAIL
5484,tt0110148,Interview with the Vampire,1994,FAIL
5485,tt0110167,It Could Happen to You,1994,FAIL
5486,tt0110169,It's Pat,1994,PASS
5487,tt0110171,J'ai pas sommeil,1994,PASS
5488,tt3289712,Jenny's Wedding,1994,PASS
5489,tt0110236,Kan du vissla Johanna?,1994,FAIL
5490,tt0110297,Lakota Woman: Siege at Wounded Knee,1994,PASS
5491,tt0110308,The Last Seduction,1994,FAIL
5492,tt0111512,The Legend of Drunken Master,1994,PASS
5493,tt0110054,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,1994,PASS
5494,tt0110322,Legends of the Fall,1994,PASS
5495,tt0110357,The Lion King,1994,FAIL
5496,tt0110366,The Little Rascals,1994,FAIL
5497,tt0110367,Little Women,1994,PASS
5498,tt0110475,The Mask,1994,FAIL
5499,tt0110521,Mina Tannenbaum,1994,PASS
5500,tt0110598,Muriel's Wedding,1994,PASS
5501,tt0110622,Naked Gun 33 1/3: The Final Insult,1994,FAIL
5502,tt0110632,Natural Born Killers,1994,PASS
5503,tt0111686,New Nightmare,1994,PASS
5504,tt0110678,No Escape,1994,FAIL
5505,tt0110722,Oleanna,1994,FAIL
5506,tt0110763,The Pagemaster,1994,FAIL
5507,tt0124829,Pat and Margaret,1994,PASS
5508,tt0110857,Police Academy: Mission to Moscow,1994,FAIL
5509,tt0110889,Priest,1994,PASS
5510,tt0110413,The Professional,1994,PASS
5511,tt0110912,Pulp Fiction,1994,PASS
5512,tt0110932,Quiz Show,1994,FAIL
5513,tt0110950,Reality Bites,1994,PASS
5514,tt0107952,The Return of Jafar,1994,FAIL
5515,tt0111001,The Road to Wellville,1994,PASS
5516,tt0111033,Runaway Daughters,1994,PASS
5517,tt0111070,The Santa Clause,1994,FAIL
5518,tt0111112,The Secret of Roan Inish,1994,PASS
5519,tt0110958,See How They Fall,1994,FAIL
5520,tt0111127,Serial Mom,1994,PASS
5521,tt0111143,The Shadow,1994,FAIL
5522,tt0111161,The Shawshank Redemption,1994,FAIL
5523,tt0111201,Sirens,1994,PASS
5524,tt0111205,Sister My Sister,1994,PASS
5525,tt0111255,The Specialist,1994,FAIL
5526,tt0111257,Speed,1994,PASS
5527,tt0108941,The Stand,1994,PASS
5528,tt0111280,Star Trek Generations,1994,PASS
5529,tt0111282,Stargate,1994,FAIL
5530,tt0111301,Street Fighter,1994,PASS
5531,tt0111333,The Swan Princess,1994,FAIL
5532,tt0111507,Three Colors: White,1994,FAIL
5533,tt0111438,Timecop,1994,FAIL
5534,tt0111470,Trading Mom,1994,PASS
5535,tt0111503,True Lies,1994,PASS
5536,tt0111549,Uncovered,1994,PASS
5537,tt0111800,Wing Chun,1994,FAIL
5538,tt0111751,Wrony,1994,PASS
5539,tt0170817,"""The X-Files"" Pilot",1993,PASS
5540,tt0107808,A perfect world,1993,FAIL
5541,tt0106220,Addams Family Values,1993,PASS
5542,tt0106226,The Age of Innocence,1993,PASS
5543,tt0106303,Arctic Blue,1993,FAIL
5544,tt0106341,Bad Boy Bubby,1993,FAIL
5545,tt0106364,Batman: Mask of the Phantasm,1993,FAIL
5546,tt0106387,Benny & Joon,1993,FAIL
5547,tt0106400,The Beverly Hillbillies,1993,PASS
5548,tt0106408,Bhaji on the Beach,1993,PASS
5549,tt0106469,"Blood In, Blood Out",1993,FAIL
5550,tt0106449,Body Bags,1993,FAIL
5551,tt0106453,Body of Evidence,1993,PASS
5552,tt0106452,Body Snatchers,1993,PASS
5553,tt0106471,Boxing Helena,1993,FAIL
5554,tt0115819,Cannibal! The Musical,1993,FAIL
5555,tt0106582,Cliffhanger,1993,FAIL
5556,tt0106598,Coneheads,1993,PASS
5557,tt0106611,Cool Runnings,1993,FAIL
5558,tt0106673,Dave,1993,PASS
5559,tt0106677,Dazed and Confused,1993,PASS
5560,tt0106689,Death Train,1993,PASS
5561,tt0106697,Demolition Man,1993,FAIL
5562,tt0142247,Dragon Ball Z: The History of Trunks,1993,FAIL
5563,tt0106770,Dragon: The Bruce Lee Story,1993,PASS
5564,tt0106834,Even Cowgirls Get The Blues,1993,PASS
5565,tt0108624,The Evil Cult,1993,PASS
5566,tt0106332,Farewell My Concubine,1993,FAIL
5567,tt0106873,Fatal Instinct,1993,PASS
5568,tt0104246,Fei hu wai zhuan,1993,FAIL
5569,tt0106918,The Firm,1993,PASS
5570,tt0106977,The Fugitive,1993,FAIL
5571,tt0106417,Gekijô-ban - Bishôjo senshi Sêrâ Mûn R (Sailor Moon R the Movie: The Promise of the Rose),1993,PASS
5572,tt0107007,Gettysburg,1993,FAIL
5573,tt0107048,Groundhog Day,1993,FAIL
5574,tt0107065,Gypsy,1993,PASS
5575,tt0107091,Heart and Souls,1993,FAIL
5576,tt0107099,Heidi,1993,PASS
5577,tt0105619,The Heroic Trio,1993,PASS
5578,tt0107120,Hocus Pocus,1993,PASS
5579,tt0107131,Homeward Bound: The Incredible Journey,1993,FAIL
5580,tt0107144,Hot Shots! Part Deux,1993,PASS
5581,tt0107206,In the Line of Fire,1993,FAIL
5582,tt0107207,In the Name of the Father,1993,FAIL
